condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
drift,47,fedtypo,0.00457856863573946,4.314096565575854,0.017333333333333333,0.010769780068363101,0.009464402870266264
drift,47,cda_fedavg,0.00121831553794342,1.1544113112336707,0.016444444444444446,0.009039975447345833,0.007717928921391536
drift,47,ablate_g1,0.0012225801395009997,1.15835501970649,0.01688888888888889,0.009050063793784889,0.007741241165405032
drift,47,ablate_g3,0.0012182980829864,1.154571663344507,0.01688888888888889,0.00916185868843868,0.007822855691557525
drift,47,ablate_random,0.0012081438686981998,1.1445877945341736,0.016444444444444446,0.009146475428146422,0.007837598309221303
drift,47,ablate_nommd,0.00122263772902174,1.158530746672098,0.016,0.009182032180981944,0.007777842607485754
drift,47,ablate_samplewt,0.00122427336030718,1.1601396460907334,0.016444444444444446,0.009066194964183823,0.007694899699958663
drift,47,ablate_rho0,0.0012236963351711198,1.1595412745829496,0.016,0.009139720618417222,0.007755677037150397
drift,48,local_only,0.00128133994300078,1.2057856849660218,0.01466666666666667,0.009314483780430476,0.007944276673745159
drift,48,fedavg,0.0012725308334603802,1.1965661396567966,0.012444444444444445,0.009319245398463911,0.007862501491559712
drift,48,fedprox,0.00125395575349358,1.1799342296069655,0.012444444444444445,0.009153951531067088,0.007694312832792447
drift,48,fedproto,0.00121456850697408,1.1433391117719798,0.010666666666666668,0.008240887664685377,0.006930760246478329
drift,48,fedtypo_noreg,0.00127659038835174,1.2003626926442634,0.012444444444444445,0.009225989911700878,0.007791016107872055
drift,48,fedtypo,0.00441087780128364,4.176800847492254,0.012444444444444445,0.010593113959619744,0.009216059235711565
drift,48,cda_fedavg,0.0012725308334603802,1.1965661396567966,0.012444444444444445,0.009319245398463911,0.007862501491559712
drift,48,ablate_g1,0.0012725419800539198,1.196791974417824,0.012444444444444445,0.00926929489314509,0.007770494797055547
drift,48,ablate_g3,0.00127963518229164,1.2034448866620013,0.01288888888888889,0.009162272663752856,0.007797483891400854
drift,48,ablate_random,0.0012773015876895802,1.2014773792808473,0.01288888888888889,0.009214240344467599,0.007831820042658953
drift,48,ablate_nommd,0.00127647401623972,1.2002579871867431,0.012444444444444445,0.009224765840928724,0.007790994560696692
drift,48,ablate_samplewt,0.0012749381556398198,1.1986873965000722,0.012444444444444445,0.009320804353847544,0.00784900927758987
drift,48,ablate_rho0,0.0012733142073908799,1.1975007970639713,0.012444444444444445,0.0091161936094908,0.007737218882332006
drift,49,local_only,0.00140370644010656,1.321155437190946,0.01688888888888889,0.011075983399809756,0.009464777949264973
drift,49,fedavg,0.0013837491466479,1.3023271531932168,0.017777777777777778,0.011408655296909499,0.009634175222555667
drift,49,fedprox,0.00138428902634012,1.3027864425770455,0.018222222222222223,0.011428367382180579,0.009696381407647538
drift,49,fedproto,0.00133866941594666,1.2603367314134284,0.016,0.010860375003982866,0.009160862781399666
drift,49,fedtypo_noreg,0.0013856760463568602,1.3040148374290788,0.018222222222222223,0.011448190680446566,0.009733155998642551
drift,49,fedtypo,0.0038897411632902003,3.6538081679087995,0.01644444444444445,0.012246946855410869,0.010673741248302842
drift,49,cda_fedavg,0.0013837491466479,1.3023271531932168,0.017777777777777778,0.011408655296909499,0.009634175222555667
drift,49,ablate_g1,0.00139671123308442,1.3144022849482409,0.017777777777777778,0.011504900633554667,0.009738190140128422
drift,49,ablate_g3,0.00138613922756774,1.304580979196608,0.018222222222222223,0.011393364313798443,0.00966572927086175
drift,49,ablate_random,0.00140205791827066,1.3194725741093538,0.018222222222222223,0.011400247466238913,0.009663132726540803
drift,49,ablate_nommd,0.00138387484530356,1.3023005376161736,0.018222222222222223,0.011428968355338024,0.009719452155931388
drift,49,ablate_samplewt,0.0013781795255308,1.296937852790031,0.018222222222222223,0.011435335197865366,0.00969119089780279
drift,49,ablate_rho0,0.00137873647693392,1.2972983372541578,0.018222222222222223,0.011405261472468143,0.009687013288449254
drift,50,local_only,0.0011114032693434399,1.0527726322931,0.011111111111111112,0.005948894680958278,0.005083547107096585
drift,50,fedavg,0.0011319080650731,1.0725156188778429,0.008888888888888889,0.006244729426195912,0.005304629129661727
